0.46 0.5 0.44 1.87 -1.01 -1.81 1.88 1.97 -0.98 -1.88 -0.0899999999999999 0.85 1 0.0800000000000001 0.88 1.36361726443857 0.893398561679519 0.679041656157137 0.2944 -0.05 0.44
-0.54 -0.5 -0.56 1.87 1.99 0.19 -2.12 -2.03 -1.98 1.12 -2.09 -2.15 0 1.08 -1.12 -0.021973622702249 1.45815342850427 -0.487593798930402 0.5344 -0.63 -0.02
0.46 0.5 0.44 1.87 -0.00999999999999979 -0.81 0.88 -0.0299999999999998 -0.98 0.12 0.91 -2.15 -1 -1.92 -2.12 0.953706438548053 -0.0206441706992887 2.39352790300744 -1.0256 -1.05 -0.48
-0.54 -0.5 0.44 -2.13 -1.01 -1.81 -0.12 1.97 0.02 -0.88 -1.09 -2.15 -1 -1.92 1.88 3.08915827323161 0.900217294296473 0.536305801471159 0.7344 0.87 0.52
0.46 0.5 0.44 -1.13 1.99 -1.81 -1.12 -2.03 -1.98 -1.88 0.91 0.85 1 -0.92 -2.12 0.375582107717677 1.23586935802295 0.664397056149046 -1.0256 -0.55 0.44
0.46 0.5 0.44 -2.13 0.99 2.19 0.88 -2.03 2.02 -0.88 1.91 -1.15 -1 -1.92 1.88 -0.11874273606181 0.601400870504587 3.07498161578777 0.7344 -1.05 -0.48
0.46 0.5 0.44 1.87 1.99 2.19 -2.12 -1.03 0.02 0.12 -1.09 -1.15 -2 2.08 -0.12 -0.505168013658416 0.548779425391744 2.78409803825977 -0.1456 0.95 -0.94
-0.54 -0.5 -0.56 0.87 -1.01 2.19 1.88 1.97 -0.98 -1.88 -1.09 -2.15 -1 2.08 -0.12 1.00591560987479 2.32382397331986 -0.389347911705777 -0.0256 -1.13 0.52
-0.54 -0.5 -0.56 1.87 -0.00999999999999979 -1.81 -0.12 1.97 -1.98 -0.88 -0.0899999999999999 1.85 2 1.08 1.88 0.773068021893794 1.52959879720985 1.562680616749 -1.1456 -0.63 -1.1
0.46 0.5 0.44 1.87 -0.00999999999999979 -1.81 -2.12 1.97 -0.98 1.12 0.91 1.85 1 2.08 1.88 0.626445191880297 0.859409909152904 2.14473226225482 0.7344 0.95 0.44
0.46 -0.5 -0.56 1.87 -2.01 -1.81 1.88 -2.03 2.02 1.12 1.91 -0.15 0 1.08 1.88 1.28330520524654 0.63712001555779 1.76381975202232 -1.1456 -0.63 -0.02
-0.54 -0.5 -0.56 1.87 -0.00999999999999979 -1.81 1.88 -1.03 1.02 1.12 0.91 -2.15 -2 -0.92 -2.12 -1.62625454308973 -1.96435087579112 -1.08495277768248 1.0944 0.37 1.06
-0.54 0.5 0.44 -1.13 -2.01 0.19 -2.12 -1.03 2.02 0.12 -2.09 -2.15 -2 -1.92 -1.12 1.47337641393393 1.17231252264432 2.01832872991182 -0.5856 -1.05 1.06
-0.54 -0.5 -0.56 1.87 -1.01 0.19 0.88 0.97 1.02 1.12 1.91 0.85 0 0.0800000000000001 1.88 1.37137628356839 -1.155226249699 0.553716301172156 -1.1456 -0.13 -0.02
0.46 -0.5 -0.56 -2.13 -2.01 1.19 -1.12 -2.03 -0.98 -1.88 -2.09 -0.15 -2 0.0800000000000001 -2.12 1.43140860426366 0.412316995212288 0.478931366829769 1.0944 -0.13 -0.94
0.46 -0.5 -0.56 -2.13 -1.01 1.19 1.88 -2.03 2.02 1.12 -1.09 -0.15 -1 1.08 -2.12 1.01512032995147 2.09109750846788 0.460123270850522 1.0944 -0.63 -0.48
-0.54 -0.5 -0.56 -0.13 1.99 0.19 -0.12 1.97 2.02 0.12 -2.09 -0.15 0 -0.92 1.88 -1.17017697742636 -0.28977031295284 0.326032641908012 -1.1456 0.37 -0.02
-0.54 -0.5 -0.56 -2.13 -1.01 2.19 1.88 -0.0299999999999998 2.02 2.12 -1.09 1.85 1 2.08 -0.12 1.32342689582404 1.32077765635852 3.56887449309295 -0.0256 -1.13 -0.56
-0.54 -0.5 -0.56 1.87 -2.01 1.19 -2.12 -0.0299999999999998 0.02 2.12 0.91 -2.15 -2 -1.92 -2.12 1.7605053159649 1.74272701055494 1.1056661359528 1.0944 0.87 1.06
0.46 0.5 0.44 0.87 0.99 0.19 -2.12 -0.0299999999999998 -0.98 0.12 -0.0899999999999999 1.85 -2 0.0800000000000001 -1.12 -0.289623255916942 -0.00684236188286658 3.27824096143231 -0.5856 -0.05 -0.94
0.46 0.5 0.44 -2.13 1.99 2.19 1.88 0.97 1.02 0.12 -2.09 -2.15 -2 -0.92 -1.12 0.927666715445793 1.95813146847745 2.16810769487208 -0.5856 -0.55 -0.94
-0.54 -0.5 0.44 0.87 -1.01 -1.81 -1.12 0.97 0.02 -1.88 -1.09 1.85 0 2.08 1.88 0.0960804915150807 1.48284725475749 0.439356971701153 0.7344 -1.13 -0.02
-0.54 0.5 -0.56 1.87 -0.00999999999999979 2.19 -2.12 0.97 1.02 -1.88 -2.09 0.85 2 2.08 0.88 1.61309104747164 1.49025595175365 0.759354134823563 -0.5856 0.95 -1.1
-0.54 0.5 0.44 1.87 0.99 -1.81 -1.12 -1.03 -0.98 1.12 -1.09 0.85 2 -1.92 -0.12 1.12448312696067 2.3726452491541 1.78883635532783 -0.1456 -1.05 -1.1
-0.54 -0.5 0.44 -1.13 -1.01 -0.81 -0.12 0.97 2.02 2.12 -0.0899999999999999 -1.15 -2 -0.92 1.88 0.0292939956103738 0.6347881183605 0.469892573436137 0.7344 0.37 1.06
0.46 -0.5 -0.56 -1.13 -2.01 2.19 -1.12 -2.03 0.02 0.12 0.91 -1.15 0 -1.92 -2.12 -0.475867972354328 1.11173511207256 -0.158063844473853 1.0944 0.87 -0.02
-0.54 -0.5 0.44 1.87 1.99 -0.81 0.88 -2.03 2.02 2.12 1.91 0.85 2 1.08 1.88 1.33720361834476 2.82317509093688 1.57866409577461 0.7344 -0.63 -1.1
0.46 -0.5 -0.56 -2.13 1.99 -0.81 -2.12 -2.03 2.02 2.12 -2.09 -0.15 -2 1.08 0.88 -0.290876671038232 0.483850402933786 2.10295720365773 -0.5856 -0.63 -0.94
0.46 0.5 0.44 1.87 -0.00999999999999979 -0.81 1.88 -1.03 0.02 -1.88 -0.0899999999999999 -1.15 2 0.0800000000000001 0.88 -0.578906635077735 1.3312488204263 1.95519575225457 0.2944 -0.05 0.9
-0.54 -0.5 -0.56 0.87 1.99 2.19 1.88 1.97 1.02 -0.88 0.91 1.85 1 2.08 1.88 0.950463093881642 1.04724632389202 -0.530423313224378 -1.1456 -1.13 -0.56
-0.54 0.5 -0.56 1.87 -2.01 -0.81 -0.12 -2.03 1.02 -1.88 1.91 1.85 -2 0.0800000000000001 1.88 0.936632957125115 1.54484871413076 1.05330002412094 -1.1456 -0.05 1.06
0.46 0.5 -0.56 -2.13 1.99 2.19 1.88 1.97 -1.98 0.12 -2.09 1.85 1 -0.92 0.88 0.171796822622198 0.720618898382006 -2.10469353295209 -0.5856 -0.55 0.44
